S.N.,E,Gam,phi,C,Neu,dil,ExDep,Bfill,Plthk,FAng,Inc,Sp,Len,FOS,Dis
245,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,2.461,-0.031
246,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,2.271,-0.033
247,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,2.499,-0.031
248,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,2.306,-0.034
249,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,2.13,-0.036
250,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,2.302,-0.033
251,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,2.149,-0.035
252,8000,19.5,30.0,25.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,1.985,-0.037
253,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,2.517,-0.023
254,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,2.363,-0.025
255,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,2.158,-0.028
256,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,2.398,-0.026
257,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,2.219,-0.027
258,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,2.021,-0.032
259,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,2.196,-0.028
260,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,2.053,-0.031
261,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,1.838,-0.036
262,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,2.602,-0.015
263,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,2.42,-0.016
264,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,2.268,-0.018
265,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,2.497,-0.017
266,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,2.299,-0.019
267,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,2.126,-0.021
268,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,2.335,-0.019
269,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,2.166,-0.02
270,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,1.965,-0.022
271,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,2.535,-0.024
272,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,2.352,-0.026
273,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,2.201,-0.03
274,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,2.404,-0.027
275,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,2.21,-0.028
276,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,2.031,-0.033
277,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,2.219,-0.029
278,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,2.052,-0.032
279,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,1.851,-0.038
280,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,2.62,-0.016
281,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,2.429,-0.017
282,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,2.266,-0.019
283,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,2.481,-0.017
284,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,2.313,-0.02
285,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,2.12,-0.022
286,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,2.338,-0.02
287,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,2.157,-0.022
288,8000,19.5,30.0,25.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,1.939,-0.023
289,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,2.129,-0.042
290,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,1.963,-0.045
291,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.771,-0.049
292,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,1.992,-0.047
293,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.803,-0.049
294,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.59,-0.055
295,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.833,-0.051
296,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,1.63,-0.055
297,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,1.457,-0.063
298,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,2.183,-0.034
299,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,2.02,-0.035
300,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.871,-0.038
301,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,2.081,-0.036
302,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.921,-0.039
303,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,1.745,-0.042
304,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,1.919,-0.039
305,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,1.728,-0.042
306,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,1.592,-0.044
307,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,2.125,-0.041
308,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,1.974,-0.045
309,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.78,-0.049
310,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,2.016,-0.046
311,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.834,-0.048
312,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.602,-0.053
313,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,1.833,-0.049
314,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,1.685,-0.053
315,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,1.449,-0.061
316,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,2.185,-0.033
317,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,2.013,-0.035
318,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.872,-0.037
319,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,2.074,-0.035
320,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,1.93,-0.038
321,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,1.75,-0.041
322,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,1.941,-0.039
323,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,1.778,-0.041
324,8000,19.5,30.0,15.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,1.606,-0.043
325,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,2.126,-0.028
326,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,1.977,-0.032
327,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.732,-0.035
328,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,2.012,-0.033
329,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.838,-0.036
330,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.689,-0.042
331,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,1.804,-0.037
332,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,1.675,-0.042
333,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,1.347,-0.05
334,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,2.175,-0.02
335,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,2.01,-0.021
336,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.85,-0.023
337,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,2.087,-0.022
338,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,1.91,-0.025
339,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.728,-0.028
340,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.929,-0.025
341,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,1.66,-0.028
342,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,1.551,-0.03
343,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,2.126,-0.028
344,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,1.977,-0.031
345,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.705,-0.035
346,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,1.999,-0.032
347,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.852,-0.034
348,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.706,-0.04
349,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,1.849,-0.036
350,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,1.679,-0.04
351,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,1.449,-0.047
352,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,2.194,-0.019
353,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,2.044,-0.021
354,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.86,-0.023
355,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,2.086,-0.021
356,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,1.922,-0.024
357,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,1.726,-0.027
358,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,1.898,-0.024
359,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,1.736,-0.027
360,8000,19.5,30.0,15.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,1.585,-0.029
361,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.2,1.671,-0.053
362,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,1.0,1.498,-0.061
363,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.5,0.8,1.307,-0.082
364,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.2,1.495,-0.061
365,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,1.0,1.309,-0.074
366,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.7,0.8,1.126,-0.107
367,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.2,1.238,-0.085
368,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,1.0,1.056,-0.163
369,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,5.0,15,0.9,0.8,0.0,-0.067
370,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.2,1.726,-0.042
371,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,1.0,1.538,-0.044
372,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.5,0.8,1.366,-0.051
373,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.2,1.607,-0.045
374,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,1.0,1.37,-0.051
375,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.7,0.8,1.188,-0.063
376,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.2,1.34,-0.056
377,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,1.0,1.142,-0.07
378,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,100,10.0,15,0.9,0.8,0.0,-0.042
379,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.2,1.669,-0.051
380,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,1.0,1.484,-0.059
381,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.5,0.8,1.293,-0.076
382,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.2,1.501,-0.058
383,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,1.0,1.316,-0.07
384,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.7,0.8,1.099,-0.099
385,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.2,1.228,-0.075
386,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,1.0,1.062,-0.146
387,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.062
388,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.2,1.715,-0.041
389,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,1.0,1.55,-0.043
390,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.5,0.8,1.369,-0.048
391,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.2,1.607,-0.043
392,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,1.0,1.384,-0.048
393,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.7,0.8,1.204,-0.058
394,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.2,1.328,-0.052
395,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,1.0,1.147,-0.062
396,8000,19.5,30.0,5.0,0.35,0.0,6.0,0,200,10.0,15,0.9,0.8,0.0,-0.04
397,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.2,1.652,-0.036
398,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,1.0,1.495,-0.043
399,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.5,0.8,1.309,-0.058
400,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.2,1.484,-0.044
401,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,1.0,1.311,-0.055
402,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.7,0.8,1.114,-0.084
403,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.2,1.228,-0.064
404,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,1.0,1.089,-0.148
405,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,5.0,15,0.9,0.8,0.0,-0.053
406,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.2,1.711,-0.027
407,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,1.0,1.579,-0.028
408,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.5,0.8,1.361,-0.033
409,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.2,1.604,-0.03
410,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,1.0,1.382,-0.034
411,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.7,0.8,1.185,-0.044
412,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.2,1.321,-0.04
413,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,1.0,1.154,-0.049
414,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,100,10.0,15,0.9,0.8,0.0,-0.027
415,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.2,1.651,-0.035
416,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,1.0,1.477,-0.04
417,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.5,0.8,1.316,-0.053
418,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.2,1.481,-0.041
419,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,1.0,1.316,-0.05
420,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.7,0.8,1.102,-0.075
421,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.2,1.224,-0.056
422,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,1.0,1.068,-0.12
423,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,5.0,15,0.9,0.8,0.0,-0.046
424,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.2,1.712,-0.025
425,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,1.0,1.56,-0.027
426,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.5,0.8,1.366,-0.031
427,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.2,1.609,-0.028
428,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,1.0,1.372,-0.032
429,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.7,0.8,1.187,-0.039
430,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.2,1.31,-0.036
431,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,1.0,1.158,-0.042
432,8000,19.5,30.0,5.0,0.3,0.0,6.0,0,200,10.0,15,0.9,0.8,0.0,-0.026
433,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.5,1.2,2.772,-0.031
434,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.5,1.0,2.58,-0.033
435,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.5,0.8,2.376,-0.035
436,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.7,1.2,2.624,-0.034
437,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.7,1.0,2.429,-0.034
438,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.7,0.8,2.172,-0.037
439,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.9,1.2,2.397,-0.035
440,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.9,1.0,2.224,-0.037
441,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,5.0,15,0.9,0.8,1.953,-0.04
442,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.5,1.2,2.886,-0.025
443,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.5,1.0,2.671,-0.025
444,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.5,0.8,2.476,-0.027
445,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.7,1.2,2.746,-0.026
446,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.7,1.0,2.509,-0.027
447,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.7,0.8,2.331,-0.029
448,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.9,1.2,2.525,-0.027
449,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.9,1.0,2.37,-0.028
450,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,100,10.0,15,0.9,0.8,2.156,-0.029
451,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.5,1.2,2.768,-0.032
452,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.5,1.0,2.585,-0.034
453,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.5,0.8,2.382,-0.036
454,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.7,1.2,2.623,-0.035
455,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.7,1.0,2.431,-0.035
456,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.7,0.8,2.207,-0.039
457,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.9,1.2,2.41,-0.037
458,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.9,1.0,2.198,-0.039
459,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,5.0,15,0.9,0.8,1.986,-0.043
460,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.5,1.2,2.869,-0.025
461,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.5,1.0,2.66,-0.026
462,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.5,0.8,2.468,-0.028
463,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.7,1.2,2.729,-0.026
464,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.7,1.0,2.522,-0.028
465,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.7,0.8,2.341,-0.03
466,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.9,1.2,2.525,-0.028
467,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.9,1.0,2.363,-0.029
468,8000,19.5,34.0,25.0,0.35,4.0,6.0,0,200,10.0,15,0.9,0.8,2.132,-0.031
469,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.5,1.2,2.738,-0.017
470,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.5,1.0,2.567,-0.019
471,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.5,0.8,2.358,-0.021
472,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.7,1.2,2.623,-0.019
473,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.7,1.0,2.393,-0.019
474,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.7,0.8,2.169,-0.023
475,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.9,1.2,2.376,-0.021
476,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.9,1.0,2.252,-0.024
477,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,5.0,15,0.9,0.8,1.99,-0.026
478,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.5,1.2,2.875,-0.01
479,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.5,1.0,2.652,-0.01
480,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.5,0.8,2.464,-0.012
481,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.7,1.2,2.705,-0.011
482,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.7,1.0,2.535,-0.012
483,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.7,0.8,2.328,-0.014
484,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.9,1.2,2.537,-0.012
485,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.9,1.0,2.315,-0.014
486,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,100,10.0,15,0.9,0.8,2.165,-0.015
487,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,200,5.0,15,0.5,1.2,2.757,-0.018
488,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,200,5.0,15,0.5,1.0,2.566,-0.02
489,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,200,5.0,15,0.5,0.8,2.357,-0.023
490,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,200,5.0,15,0.7,1.2,2.624,-0.021
491,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,200,5.0,15,0.7,1.0,2.405,-0.022
492,8000,19.5,34.0,25.0,0.3,4.0,6.0,0,200,5.0,15,0.7,0.8,2.227,-0.025
