2425.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.7,1.2,2.722,-0.013
2426.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.7,1.0,2.538,-0.015
2428.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.9,1.2,2.555,-0.015
2440.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.2,2.877,-0.013
2441.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.0,2.662,-0.014
2442.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,0.8,2.452,-0.016
2443.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.7,1.2,2.737,-0.014
2444.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.7,1.0,2.539,-0.017
2446.0,6500.0,19.5,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.9,1.2,2.573,-0.017
2494.0,6500.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,1.2,2.481,-0.017
2495.0,6500.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,1.0,2.256,-0.018
2512.0,6500.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.2,2.464,-0.017
2513.0,6500.0,19.5,34.0,15.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.0,2.246,-0.018
1117.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,5.0,15.0,0.5,1.2,2.691,-0.016
1126.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,1.2,2.801,-0.009
1127.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,1.0,2.592,-0.009
1128.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.5,0.8,2.392,-0.011
1129.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.7,1.2,2.631,-0.009
1130.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.7,1.0,2.464,-0.011
1131.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.7,0.8,2.261,-0.012
1132.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.9,1.2,2.433,-0.01
1133.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.9,1.0,2.254,-0.012
1134.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,100.0,10.0,15.0,0.9,0.8,2.063,-0.013
1135.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,200.0,5.0,15.0,0.5,1.2,2.715,-0.017
1144.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.2,2.82,-0.009
1145.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,1.0,2.592,-0.01
1146.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.5,0.8,2.394,-0.012
1147.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.7,1.2,2.657,-0.01
1148.0,8000.0,21.0,34.0,25.0,0.3,4.0,6.0,0.0,200.0,10.0,15.0,0.7,1.0,2.44,-0.012
